channel_id,video_id,query,slant,conservative_landmark_follows,liberal_landmark_follows,cached,error,description
UC28wx-IbHP3_GIKDhJSEc4g,gyoGaATxvP4,gyoGaATxvP4,,,,,True,Tweets found but could not map landmarks!
UC28wx-IbHP3_GIKDhJSEc4g,E5Rxx17UT_M,E5Rxx17UT_M,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,HPagEjMHoqQ,HPagEjMHoqQ,-0.7777777777777778,2.0,16.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,IzHDyzmIvMI,IzHDyzmIvMI,-0.9545454545454546,1.0,43.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,GSoldvd5Rvk,GSoldvd5Rvk,-0.25301204819277107,31.0,52.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,vyE94ht89Iw,vyE94ht89Iw,-1.0,0.0,13.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,ZGRB-otZX8c,ZGRB-otZX8c,0.4,7.0,3.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,qoJ42gGK0nQ,qoJ42gGK0nQ,-0.06666666666666667,7.0,8.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,2gba4cYh0UQ,2gba4cYh0UQ,-0.9473684210526315,1.0,37.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,oAfw6XcWtUk,oAfw6XcWtUk,-0.8181818181818182,2.0,20.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,Q0j3MRYd8XA,Q0j3MRYd8XA,,,,,True,Tweets found but could not map landmarks!
UC28wx-IbHP3_GIKDhJSEc4g,C7qcskGreAs,C7qcskGreAs,-1.0,0.0,7.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,QSq3RtDNWTU,QSq3RtDNWTU,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,K9z9nyWm6cc,K9z9nyWm6cc,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,vwp8vv7dYek,vwp8vv7dYek,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,yV-8QchYJlU,yV-8QchYJlU,-0.3333333333333333,22.0,44.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,tmoPO54hLoQ,tmoPO54hLoQ,-0.45454545454545453,6.0,16.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,KkYlPvdcZxk,KkYlPvdcZxk,-1.0,0.0,9.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,I1Cw2mMS8qo,I1Cw2mMS8qo,-1.0,0.0,11.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,3C7poj7sGpY,3C7poj7sGpY,,,,,True,Tweets found but could not map landmarks!
UC28wx-IbHP3_GIKDhJSEc4g,hj_dljZjf7A,hj_dljZjf7A,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,VF6HpscvOLs,VF6HpscvOLs,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,T8NldRJKYLg,T8NldRJKYLg,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,zTG48UqIo04,zTG48UqIo04,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,MIsiCO6O13k,MIsiCO6O13k,-1.0,0.0,9.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,brRt-qW6RiY,brRt-qW6RiY,-1.0,0.0,5.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,WkrQgzRifsI,WkrQgzRifsI,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,luY9u9bvK-Q,luY9u9bvK-Q,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,PI6k_5GRjU8,PI6k_5GRjU8,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,BMME113WF_A,BMME113WF_A,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,0ptRSJGbZUM,0ptRSJGbZUM,-1.0,0.0,2.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,tVLmwo-xRtY,tVLmwo-xRtY,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,knwm-NQPhPg,knwm-NQPhPg,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,E0RdvyOi6pQ,E0RdvyOi6pQ,-0.52,6.0,19.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,f0wQnRUtpaw,f0wQnRUtpaw,,,,,True,Tweets found but could not map landmarks!
UC28wx-IbHP3_GIKDhJSEc4g,KT6VnsVOZhk,KT6VnsVOZhk,,,,,True,Tweets found but could not map landmarks!
UC28wx-IbHP3_GIKDhJSEc4g,txg0TVArkxI,txg0TVArkxI,-0.047619047619047616,20.0,22.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,sxBsK6ZhTlw,sxBsK6ZhTlw,0.14285714285714285,8.0,6.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,clFTZa2-Dtg,clFTZa2-Dtg,-1.0,0.0,12.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,NZoz1HF17jY,NZoz1HF17jY,1.0,1.0,0.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,dnrwd71pMyo,dnrwd71pMyo,-0.7,3.0,17.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,VY3NUKYaHVc,VY3NUKYaHVc,-0.6363636363636364,2.0,9.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,6De4rn3qIJA,6De4rn3qIJA,-1.0,0.0,15.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,XK9BXhjhHbM,XK9BXhjhHbM,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,mz6SLH34OiI,mz6SLH34OiI,-0.04918032786885246,29.0,32.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,C2W6zo7zdK0,C2W6zo7zdK0,,,,,True,Tweets found but could not map landmarks!
UC28wx-IbHP3_GIKDhJSEc4g,cEuJGJLE6jA,cEuJGJLE6jA,-1.0,0.0,9.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,voyqptiVt8E,voyqptiVt8E,1.0,7.0,0.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,Z-DZSBaX4F8,Z-DZSBaX4F8,-0.047619047619047616,10.0,11.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,y6u6Fqxo0fk,y6u6Fqxo0fk,-0.3157894736842105,13.0,25.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,4b3VCuONoLg,4b3VCuONoLg,-1.0,0.0,9.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,38P_DqExibk,38P_DqExibk,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,DxzA3yHlqYs,DxzA3yHlqYs,-0.625,3.0,13.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,GNdVh1oyuLQ,GNdVh1oyuLQ,-1.0,0.0,15.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,jzPmAaPhdsw,jzPmAaPhdsw,-1.0,0.0,13.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,N-ESc2931wY,N-ESc2931wY,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,GRpNsrypRgo,GRpNsrypRgo,-0.9428571428571428,1.0,34.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,hvaRv2nyAXo,hvaRv2nyAXo,-1.0,0.0,10.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,R4rOd7qiNNg,R4rOd7qiNNg,,,,,True,Tweets found but could not map landmarks!
UC28wx-IbHP3_GIKDhJSEc4g,OPxbofVLN4E,OPxbofVLN4E,,,,,True,Tweets found but could not map landmarks!
UC28wx-IbHP3_GIKDhJSEc4g,FjYFk_WtRNs,FjYFk_WtRNs,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,3xkwaxyfvc4,3xkwaxyfvc4,-0.8333333333333334,1.0,11.0,,,
UC28wx-IbHP3_GIKDhJSEc4g,zjsciw-2x2M,zjsciw-2x2M,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,oaZv_SAFvEQ,oaZv_SAFvEQ,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,hT4EUz7ectg,hT4EUz7ectg,,,,,True,Tweets found but could not map landmarks!
UC28wx-IbHP3_GIKDhJSEc4g,euvQ1CvMUy0,euvQ1CvMUy0,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,g0M6-c50uok,g0M6-c50uok,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,mcciamXW6VE,mcciamXW6VE,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,4Ui6pq89ORI,4Ui6pq89ORI,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,JR6W4S9JF5k,JR6W4S9JF5k,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,e0D_OQi1bNY,e0D_OQi1bNY,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,GgNzm3AjaW4,GgNzm3AjaW4,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,9-mjM_yRbyo,9-mjM_yRbyo,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,N2aoS7_XsfQ,N2aoS7_XsfQ,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,SFpeikKmegA,SFpeikKmegA,,,,,True,Tweets not found!
UC28wx-IbHP3_GIKDhJSEc4g,9rehLD_tfO8,9rehLD_tfO8,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,rTbCWG1vtLE,rTbCWG1vtLE,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,kxvRGbWPZNs,kxvRGbWPZNs,-0.3,7.0,13.0,,,
UCbvAApcVzHqnafcdGwEKA8w,gqq2NISetGs,gqq2NISetGs,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,ax3axcr5yTY,ax3axcr5yTY,1.0,6.0,0.0,,,
UCbvAApcVzHqnafcdGwEKA8w,WmPFabFC2Aw,WmPFabFC2Aw,,,,,True,Tweets found but could not map landmarks!
UCbvAApcVzHqnafcdGwEKA8w,XPgpbAeRO2g,XPgpbAeRO2g,-0.8,1.0,9.0,,,
UCbvAApcVzHqnafcdGwEKA8w,94esHM-n0yc,94esHM-n0yc,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,vP7FO5I6kA8,vP7FO5I6kA8,,,,,True,Tweets found but could not map landmarks!
UCbvAApcVzHqnafcdGwEKA8w,ckzaR1mw0Qw,ckzaR1mw0Qw,-0.625,3.0,13.0,,,
UCbvAApcVzHqnafcdGwEKA8w,fslN_XOOaO4,fslN_XOOaO4,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,s8mvd51PUfU,s8mvd51PUfU,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,_IIcwDhy9KE,_IIcwDhy9KE,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,aZHV7QXpP3c,aZHV7QXpP3c,-1.0,0.0,2.0,,,
UCbvAApcVzHqnafcdGwEKA8w,XG52X6VhcH4,XG52X6VhcH4,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,zDfmmHF3TyQ,zDfmmHF3TyQ,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,-noQpvd0s7Y,-noQpvd0s7Y,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,7yjbJlqWQZw,7yjbJlqWQZw,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,9Ava2gqPK2o,9Ava2gqPK2o,1.0,11.0,0.0,,,
UCbvAApcVzHqnafcdGwEKA8w,Km0uX1O1dkc,Km0uX1O1dkc,-1.0,0.0,1.0,,,
UCbvAApcVzHqnafcdGwEKA8w,eJ3i0hoPN24,eJ3i0hoPN24,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,NHBZfslAhGU,NHBZfslAhGU,-0.8851674641148325,36.0,591.0,,,
UCbvAApcVzHqnafcdGwEKA8w,Wjt1UhxjupE,Wjt1UhxjupE,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,4DpHY4fjRX4,4DpHY4fjRX4,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,k0N7kMmghrE,k0N7kMmghrE,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,kitChzI0sno,kitChzI0sno,-0.29411764705882354,6.0,11.0,,,
UCbvAApcVzHqnafcdGwEKA8w,6mub-DrJZc4,6mub-DrJZc4,-0.7402597402597403,10.0,67.0,,,
UCbvAApcVzHqnafcdGwEKA8w,DUKPVKqwt9M,DUKPVKqwt9M,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,CE4UU5tvt0o,CE4UU5tvt0o,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,KXGI3bk0v68,KXGI3bk0v68,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,zJ2erYBCZwQ,zJ2erYBCZwQ,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,ZssQ4NjRGiE,ZssQ4NjRGiE,-0.8666666666666667,1.0,14.0,,,
UCbvAApcVzHqnafcdGwEKA8w,GOT2r4oEePg,GOT2r4oEePg,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,4OHyUkL2pj4,4OHyUkL2pj4,,,,,True,Tweets found but could not map landmarks!
UCbvAApcVzHqnafcdGwEKA8w,CwJBVzzOifI,CwJBVzzOifI,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,GQd1jr1-wVc,GQd1jr1-wVc,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,iJ2eTcBOP3Q,iJ2eTcBOP3Q,-0.87724,113.0,1728.0,True,,
UCbvAApcVzHqnafcdGwEKA8w,VBTLkAhzlF0,VBTLkAhzlF0,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,mGaQunLkvZQ,mGaQunLkvZQ,0.5333333333333333,115.0,35.0,,,
UCbvAApcVzHqnafcdGwEKA8w,d_1uAiN4dE0,d_1uAiN4dE0,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,V616MEw15iA,V616MEw15iA,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,XQPrgaKnQ8M,XQPrgaKnQ8M,-0.8571428571428571,1.0,13.0,,,
UCbvAApcVzHqnafcdGwEKA8w,dkRiFva7V08,dkRiFva7V08,,,,,True,Tweets found but could not map landmarks!
UCbvAApcVzHqnafcdGwEKA8w,bZNd6qnSrNQ,bZNd6qnSrNQ,-0.3939393939393939,10.0,23.0,,,
UCbvAApcVzHqnafcdGwEKA8w,yZL6eHAvgRo,yZL6eHAvgRo,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,LlTgNynubmc,LlTgNynubmc,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,14-0olVCnpc,14-0olVCnpc,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,faF9rSq5AcQ,faF9rSq5AcQ,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,EmKygBqJXdo,EmKygBqJXdo,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,WgJ1L12F40U,WgJ1L12F40U,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,wxLSzs7EXuQ,wxLSzs7EXuQ,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,rlbgPzu0Slw,rlbgPzu0Slw,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,HehLf6l4zG0,HehLf6l4zG0,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,P1kQ8w-xSV8,P1kQ8w-xSV8,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,tojt5i0dNV4,tojt5i0dNV4,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,tRNDInbWry0,tRNDInbWry0,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,Oj0f9P14xAo,Oj0f9P14xAo,-1.0,0.0,3.0,,,
UCbvAApcVzHqnafcdGwEKA8w,znR6twn6bJg,znR6twn6bJg,0.3333333333333333,6.0,3.0,,,
UCbvAApcVzHqnafcdGwEKA8w,Ro3zVRiF5DM,Ro3zVRiF5DM,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,7VK-R3iWtN8,7VK-R3iWtN8,-0.9206049149338374,21.0,508.0,,,
UCbvAApcVzHqnafcdGwEKA8w,6UsVw0t0muI,6UsVw0t0muI,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,6WZJh5Xu5yw,6WZJh5Xu5yw,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,fc49xyiawsk,fc49xyiawsk,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,8QVbGWKdiPA,8QVbGWKdiPA,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,-0g3hCTFYeU,-0g3hCTFYeU,-0.16666666666666666,5.0,7.0,,,
UCbvAApcVzHqnafcdGwEKA8w,i_tMa3TW0FI,i_tMa3TW0FI,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,EdFzQlox9DA,EdFzQlox9DA,-0.9393939393939394,1.0,32.0,,,
UCbvAApcVzHqnafcdGwEKA8w,11T5dIKpALw,11T5dIKpALw,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,lCSyvJfATHM,lCSyvJfATHM,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,xjW07e0fxQU,xjW07e0fxQU,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,f5tvzrBPUqM,f5tvzrBPUqM,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,7kWEMk6bICQ,7kWEMk6bICQ,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,rfBr0N38g8I,rfBr0N38g8I,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,rp0U-LKCjmI,rp0U-LKCjmI,-1.0,0.0,6.0,,,
UCbvAApcVzHqnafcdGwEKA8w,riVylLL-nl8,riVylLL-nl8,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,gmBPEP2S3YE,gmBPEP2S3YE,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,L32ZGPSOPV8,L32ZGPSOPV8,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,tbIQu0CquIw,tbIQu0CquIw,-0.91997,111.0,2663.0,True,,
UCbvAApcVzHqnafcdGwEKA8w,Nos7CkUb1Mk,Nos7CkUb1Mk,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,iV7CSFbzkeU,iV7CSFbzkeU,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,nxdsrS94ljc,nxdsrS94ljc,-0.776,14.0,111.0,,,
UCbvAApcVzHqnafcdGwEKA8w,t6L5hL6g5NU,t6L5hL6g5NU,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,tE8f0W2_wE4,tE8f0W2_wE4,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,qB5TzzWgeOU,qB5TzzWgeOU,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,S_Z-nLdAWZs,S_Z-nLdAWZs,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,E3uhy5Zr3H8,E3uhy5Zr3H8,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,72iEAXd1anQ,72iEAXd1anQ,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,K5CfGWFExMw,K5CfGWFExMw,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,8Gf5KOaOlrw,8Gf5KOaOlrw,-0.8620689655172413,4.0,54.0,,,
UCbvAApcVzHqnafcdGwEKA8w,hB2ZgOEYSto,hB2ZgOEYSto,-0.8888888888888888,1.0,17.0,,,
UCbvAApcVzHqnafcdGwEKA8w,EH1RIcNbSIw,EH1RIcNbSIw,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,Ddh1fvQXDy0,Ddh1fvQXDy0,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,UA9w8IcsdZk,UA9w8IcsdZk,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,Klr8MXTb-f8,Klr8MXTb-f8,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,R2F12mOAskk,R2F12mOAskk,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,zaQCBH9kPOc,zaQCBH9kPOc,-0.8391959798994975,16.0,183.0,,,
UCbvAApcVzHqnafcdGwEKA8w,gE24yI0GIro,gE24yI0GIro,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,VttmO71tUAY,VttmO71tUAY,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,BGgir6z2zg8,BGgir6z2zg8,,,,,True,Tweets not found!
UCbvAApcVzHqnafcdGwEKA8w,W0waDV3ikrk,W0waDV3ikrk,-1.0,0.0,16.0,,,
UCbvAApcVzHqnafcdGwEKA8w,PEFQMU27vpU,PEFQMU27vpU,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,8GgD0F8xuZQ,8GgD0F8xuZQ,-0.5555555555555556,12.0,42.0,,,
UCnRgK2MXAQOUau0JXqseeNA,LvZ5KFBjMo8,LvZ5KFBjMo8,-1.0,0.0,43.0,,,
UCnRgK2MXAQOUau0JXqseeNA,mvnLtMKzX6Y,mvnLtMKzX6Y,-0.7078651685393258,39.0,228.0,,,
UCnRgK2MXAQOUau0JXqseeNA,G4-nx75MIdM,G4-nx75MIdM,-1.0,0.0,70.0,,,
UCnRgK2MXAQOUau0JXqseeNA,7vT9yHPwOvo,7vT9yHPwOvo,-0.3333333333333333,2.0,4.0,,,
UCnRgK2MXAQOUau0JXqseeNA,G9qzP0sQTWU,G9qzP0sQTWU,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,bj4vrNlG1UM,bj4vrNlG1UM,,,,,True,Tweets found but could not map landmarks!
UCnRgK2MXAQOUau0JXqseeNA,9VKvnJrJhYQ,9VKvnJrJhYQ,-0.7680412371134021,45.0,343.0,,,
UCnRgK2MXAQOUau0JXqseeNA,4Xwjt5jSwOg,4Xwjt5jSwOg,1.0,15.0,0.0,,,
UCnRgK2MXAQOUau0JXqseeNA,-dH-XapB9Qw,-dH-XapB9Qw,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,LT_5bSHyZ50,LT_5bSHyZ50,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,hMCsxZ17dT0,hMCsxZ17dT0,,,,,True,Tweets found but could not map landmarks!
UCnRgK2MXAQOUau0JXqseeNA,r1KV2suQKII,r1KV2suQKII,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,4a5T32u7Xtc,4a5T32u7Xtc,-0.7902621722846442,28.0,239.0,,,
UCnRgK2MXAQOUau0JXqseeNA,ztzcF6p35bQ,ztzcF6p35bQ,-0.7142857142857143,2.0,12.0,,,
UCnRgK2MXAQOUau0JXqseeNA,y8EHP7fZX44,y8EHP7fZX44,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,ksPGBDW8cWs,ksPGBDW8cWs,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,guC5wkRKiOw,guC5wkRKiOw,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,8H94KLZwxJg,8H94KLZwxJg,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,8EIbbDyiwgE,8EIbbDyiwgE,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,HbxMR7TJb2Q,HbxMR7TJb2Q,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,sEGxpnddRRs,sEGxpnddRRs,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,SR12fabjEWE,SR12fabjEWE,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,TLuPOACRpaA,TLuPOACRpaA,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,kwe5KPEaUFo,kwe5KPEaUFo,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,D0gZQ4m8rvA,D0gZQ4m8rvA,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,xSnu2DVJC_k,xSnu2DVJC_k,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,tkvLS-k-0-s,tkvLS-k-0-s,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,fYauK1ED8AU,fYauK1ED8AU,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,UDB4-eDD9fQ,UDB4-eDD9fQ,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,SiGIVDt28Ms,SiGIVDt28Ms,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,UyK4VgHQO74,UyK4VgHQO74,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,2XNKg7M6ZVI,2XNKg7M6ZVI,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,f9yqgHSjwbU,f9yqgHSjwbU,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,y7dBqR8RBHc,y7dBqR8RBHc,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,MGnDIOhzWeg,MGnDIOhzWeg,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,sE2gGvyifkQ,sE2gGvyifkQ,-1.0,0.0,14.0,,,
UCnRgK2MXAQOUau0JXqseeNA,N5vX1Cl6zFI,N5vX1Cl6zFI,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,c94Vsz9GsmI,c94Vsz9GsmI,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,_Fcw0v_9gE0,_Fcw0v_9gE0,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,Q6lapQdgh3I,Q6lapQdgh3I,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,phEhCt1Mxl4,phEhCt1Mxl4,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,OSGe9QvpD-w,OSGe9QvpD-w,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,mXs_GsEs23E,mXs_GsEs23E,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,sn_RfNLc7lk,sn_RfNLc7lk,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,nFo3txI3D3o,nFo3txI3D3o,,,,,True,Tweets not found!
UCnRgK2MXAQOUau0JXqseeNA,GL2cw7JDftI,GL2cw7JDftI,,,,,True,Tweets not found!
